,a1,a2,b,c1,c2,beta_t,lamda_t_q,rho_c
25,0.0711248250325707,0.0023566109056954543,10.291843570657923,0.5427831754074623,9.484519781791358,0.0019114392467507399,5.349232014258791,4.46035067670474
26,0.15780371175733218,0.005217551272314191,10.367689762506478,0.5446285837863506,9.421389672536996,0.004245742479654051,5.310583989385301,4.507111948090268
27,0.10990094495730521,0.0039003104819641996,10.29472405602995,0.5472361708271066,9.470894375782308,0.0030699277706178305,5.425765394095627,4.24940308153206
28,0.07163297098794785,0.0024971635293331465,10.497017355599175,0.5447453532386327,9.476520291772168,0.0020311673522740103,5.329075553791628,4.247736475822804
29,1.1009195268874479,0.03709694761160172,10.295150307948965,0.5446696974579178,9.450771807250996,0.029854335030649114,5.35101303151825,4.435069546616273
30,0.45238074584540927,0.015777884303792976,10.357517855756,0.5447295328889972,9.527497818022633,0.012795293616566405,5.323885028809632,4.233043874090197
31,0.8644836547625825,0.0302785114239648,10.421106044655533,0.5464256262061369,9.457161446938661,0.024349575284122654,5.353152241800675,4.271476169670086
32,0.1746574376013726,0.006346867627810878,10.549734411605797,0.5481156916687618,9.425047774295106,0.005056954270826007,5.386126455583752,4.15812174565313
33,0.34427063315789674,0.012253889284174051,10.491255537955091,0.5442778465005992,9.497668347758195,0.009988130809440773,5.347187592498562,4.157606087650606
34,0.03989542335014985,0.0013564456916460579,10.388042726889328,0.5427714478726042,9.532925349734972,0.0011138781706322742,5.296103931918731,4.30033198465499
35,0.02414864421876124,0.0008462455643613045,10.373679950166428,0.5456093289628974,9.544303981023129,0.0006855636180503667,5.347468654252206,4.200383437584376
36,0.7690241119661538,0.025246775561080702,10.27808367569206,0.544567367553574,9.398243151789437,0.020290064011394646,5.3544468509517795,4.581278268022304
37,0.660512879645367,0.021230991209337365,10.15020461735784,0.542327022380322,9.46034950967888,0.017165386420873115,5.332760908101044,4.625318134620622
38,0.7993514828575512,0.02650028616845597,10.301648302398066,0.5440850527670094,9.450488171543645,0.02150801606230153,5.317071851457835,4.486528623058021
39,0.22082706722962234,0.007404837734067108,10.233120231595032,0.540636449393117,9.48803856679667,0.005990800211784022,5.315473417196705,4.4288770799773145
40,0.09460429443858767,0.003369929158019647,10.445709716581382,0.5450655644942451,9.52548627481202,0.0027343847366687202,5.326049373608507,4.149716303084668
41,0.04515922099684392,0.0015747878531301906,10.465050744057683,0.545847862560753,9.4904555695942,0.001287119657112007,5.287564964474383,4.239471799277041
42,0.058441458326844595,0.0021072430921691677,10.462623785465848,0.5476599359141673,9.49992403776798,0.0017027938258808704,5.313747699238867,4.130891204435126
43,0.09801362319485671,0.0034899953265220746,10.53815997806903,0.5480316910089313,9.499818895186712,0.002842003992954207,5.318391760109697,4.151091506395774
44,0.14702556049861235,0.0050406682428870584,10.438075847221773,0.545602567803007,9.514506432272768,0.004149512776393717,5.294731242768472,4.273893084757089
45,0.9134638775766708,0.03262400223933708,10.349812230982385,0.545835241825787,9.52488962989647,0.026120862499200093,5.372624713497892,4.165750698882072
46,0.12343816500465324,0.00398421976430658,10.481325621014543,0.5457626072423191,9.411668571977422,0.0032829536446285423,5.31037930570397,4.57067824680221
47,0.19482175778565183,0.006538793319102083,10.183348463173544,0.5427363419754714,9.531369193030335,0.005285250040508937,5.335701820554333,4.397904530613975
48,0.05272969970459445,0.001841777554070627,10.492490511916325,0.5463296137307277,9.473689494668514,0.001497823461046378,5.318644929795239,4.247432314797178
49,0.6398895402856132,0.02129115061119078,10.380333397479426,0.5455431329365843,9.38495624699356,0.017177517868029728,5.340329591341976,4.520810445288151
50,0.46324925845465953,0.016273556235533233,10.363285740215689,0.5450829402669158,9.527758458099356,0.013164897224931088,5.332373331438039,4.2092620045075435
51,0.08814246722981584,0.0031135177463676544,10.487870149636263,0.5453223643329148,9.478059329166118,0.0025112911798201793,5.366897049185894,4.210141580194769
52,0.08268203547371822,0.0029064391042828664,10.49076872996468,0.5488347191439111,9.459825116735294,0.002349090095523846,5.350163475735337,4.240738477423351
53,0.1101138750615604,0.0038761639593701794,10.493232115472354,0.5460700831738722,9.487153966163053,0.0031514461828842906,5.320446764251678,4.208658220573758
54,0.48964181144576824,0.017108697668170518,10.449310930716068,0.5462514828225694,9.464052904632913,0.013840817486634929,5.331115722406027,4.264594297378742
55,0.052612219564128225,0.0018476659937200185,10.432526909407414,0.5468796044883156,9.458794247622187,0.0014992009645657823,5.281508981841975,4.25445655216412
56,0.7461392243718669,0.02493717672482314,10.173558192896742,0.5422756283817037,9.549585466403341,0.02024056247310841,5.32058077965405,4.396491978456779
57,0.18795807031533873,0.006958641798636159,10.575372501691822,0.5474820682998561,9.53348690970726,0.00563962140310719,5.324582520301742,3.996169330430276
58,0.07862853345428311,0.0028773602894788864,10.414691408538157,0.5414418760079996,9.700011011845106,0.0024060395724368492,5.172172487744367,3.919321588182304
59,0.0871354319165176,0.0030468977806340602,10.497797727994874,0.5465754284488239,9.467453993830157,0.002472977658879862,5.332886037089242,4.247623567052388
60,0.08113913926992938,0.002729065511927483,10.414591298008991,0.5444460856438903,9.428684892070185,0.00221964923939304,5.333744928578312,4.4279235855932
61,0.7452485925828858,0.025496321509835662,10.387814104170744,0.545598647093526,9.439763334997131,0.02056298377363878,5.3434088668630935,4.371634347025361
62,0.21512593138392624,0.007459035500694529,10.576338589517418,0.5476496325581823,9.387411291150542,0.0060518089913293195,5.318900052404686,4.331353068569028
63,0.2456854415466484,0.008523109180310517,10.536607943869164,0.5469953664473408,9.418436060736447,0.006926504970442888,5.312793293054645,4.3088785594853
64,0.18678788614578926,0.00623395355307212,10.251589462951987,0.539683597808571,9.566703702656206,0.005085795510745271,5.334577912150497,4.367527805158925
65,0.5787762715851399,0.02014213431665926,10.218870211588175,0.54340154411283,9.581167623031455,0.01624813614223031,5.344043275848966,4.225702297252027
66,0.9461789231451173,0.032685085619208486,10.315926838393892,0.5447892279331544,9.501550133219645,0.026358184371415287,5.34263047214418,4.298999770609847
67,0.2667842655715405,0.00914871791617692,10.209860303330785,0.5430204985696666,9.561169919843495,0.007385220652236727,5.344368992206547,4.293592077407715
68,0.13068449627511566,0.00468239934893211,10.368183550764597,0.5446790709489997,9.489643622275215,0.003737488582715035,5.381489571832044,4.180359380928545
69,0.4665049833816803,0.015764787405501753,10.375214899747744,0.5453083855586981,9.431518081872635,0.012745513327742462,5.333717498683275,4.422931915481119
70,0.6850967249973609,0.02330387053156754,10.491369765943789,0.5463119131633457,9.408418957758112,0.018964076330415035,5.308428074399786,4.393342153379033
71,0.8378251357489853,0.02892128113937698,10.364460789791957,0.5454918026543104,9.468540417638774,0.023318024146282403,5.341795622938728,4.320518525350499
72,0.08715633118872798,0.003030631800079372,10.25251021423558,0.5439909521257064,9.597393580181562,0.0024343978984414814,5.417613721128166,4.209413066575658
73,0.8156025947400081,0.02783647792475259,10.557662681325619,0.5475434123338837,9.359342936784179,0.022582503811602837,5.315221922189401,4.414769823679739
74,0.9193034445966478,0.03094740362019055,10.265719068114098,0.5439016063358079,9.489270670691578,0.02502114707173967,5.334616033172337,4.40738369567622
75,0.09726523906924313,0.003383176943010761,10.542080067046127,0.5456720934255916,9.477792882026348,0.0027823371325105743,5.2687720348150995,4.240530456967517
76,0.569893227766289,0.019864926027690837,10.33400336099044,0.5445265727389322,9.53518268233757,0.01609451796724893,5.326875349575169,4.233680942049403
77,0.10502651693444795,0.0036780137856425796,10.604323197805828,0.5447812877823046,9.48792719373462,0.0030246728297666807,5.2983336018139084,4.196933618051456
78,0.5057059146884446,0.017451441211165167,10.21111587938731,0.5431777465888693,9.571340793473606,0.014100038029251794,5.3348410309318615,4.262898624121205
79,0.0692030879004437,0.0023282442024900895,10.343416014477699,0.5439177458779113,9.530426735213625,0.001905237248042891,5.3195188709436305,4.349604307406092
80,0.9081568791542423,0.03138323236809641,10.342704073783281,0.5449771472246239,9.492119029723975,0.025338310913760393,5.338213622110175,4.2998438744383725
81,0.6161182157090999,0.021035734682577124,10.428819879002178,0.5460814641152585,9.419930875324567,0.01700245508307894,5.333272252889521,4.3868071383807905
82,0.8782963475073842,0.029767607283938503,10.222558100552025,0.5432479217145004,9.530061289751544,0.024059878430866714,5.336993030969269,4.357171359960954
83,0.486125513246829,0.015972677574456456,10.503857837603684,0.5435114026723384,9.478448856659286,0.013407584769232343,5.199369492311213,4.430003873233894
84,0.7124708019788644,0.024677669057847847,10.3481076064482,0.5451569185987759,9.491456872283276,0.019913090304887183,5.340623986111674,4.291847017812782
85,0.056035584753061835,0.0019603044931889896,10.489630750103254,0.545144371332694,9.510085270653896,0.0016086152070560306,5.276752960049457,4.205350524770449
86,0.11531389949223644,0.003979860670793863,10.336716912322958,0.5437323476949594,9.52234858673328,0.0032310999924035355,5.319999783672105,4.276037043218648
87,0.6000873202931375,0.020808042335207996,10.402418046424629,0.548012311186154,9.356074214819529,0.01655177740694289,5.35640423344286,4.406141574502621
88,0.19738023024128457,0.007134918079353331,10.428485542334714,0.5455834063411732,9.570796116243745,0.005787686604182439,5.324646267453146,4.0673093985072795
89,0.28241103529807976,0.009744711336444622,10.280330085455509,0.5434035711569899,9.492693813609437,0.007786179726150922,5.393185354818577,4.3225632009448125
90,0.13479381717658748,0.004573598883746851,10.49242849320049,0.5459145009676634,9.491990520706581,0.003748574526848808,5.336229269383644,4.322674746905952
91,0.4357699830901189,0.014606595786684473,10.343262651643869,0.5446614169380668,9.431267681512232,0.011807063082554652,5.333589062302016,4.4585744783272006
92,0.8738345603864994,0.028965506501380585,10.17428798615659,0.5425632790288396,9.51513178985826,0.02345669764117309,5.324277535283239,4.457298636750219
93,0.08552384428833841,0.002931808675205092,10.596158680101496,0.5456500798116991,9.46805632645964,0.0024284538599426957,5.261120662266772,4.2826326614108465
94,0.24627655320876665,0.008694516428613033,10.38004032316268,0.5452157804190318,9.534884451107578,0.00704123467127714,5.328905574852291,4.18310074288968
95,0.15857963965038632,0.0056536798068136124,10.471551180510675,0.5480291751156244,9.449302833159614,0.004566205282277345,5.301570239425645,4.207157556812408
96,0.1394276559578834,0.004603281351921297,10.107285318562095,0.5432462394825462,9.512272108320628,0.00371276403710388,5.33281570925333,4.490617994758045
97,0.6147927591834305,0.02127552538052562,10.355515305166854,0.5451658872724088,9.48548725289854,0.017166202715833717,5.341697376482984,4.298559236208211
98,0.09292851632413604,0.0032436587005737743,10.400349995316871,0.5459880199208329,9.461375222283563,0.0026060492469868472,5.360770635351861,4.2838988678307945
99,0.07472560094422928,0.0026601627669003464,10.389612442850705,0.5463456480990307,9.547445768336646,0.0021403937850421324,5.373729508024359,4.146882443687089
100,0.4955860199885595,0.01888817076759569,10.590725111737946,0.547802351139278,9.602519494804879,0.015325947087714637,5.321206667871011,3.8513682195111474
101,0.4494067957118562,0.015270794854706095,10.307691607883648,0.5444142419562058,9.48247099647815,0.012342064938473646,5.335529956894766,4.372481867663215
102,0.10127780912988689,0.0034740730959587412,10.495060783076358,0.5476197823167105,9.428287637124182,0.0028330735900835955,5.298279050868123,4.344164163061271
103,0.03689526303957355,0.0012733408446564363,10.416657133565963,0.5487633323500952,9.473953507430537,0.0010317701994933188,5.33570308814122,4.303370092562994
104,0.06943816134473443,0.002449162801138493,10.621413505355495,0.5471678006087675,9.43755039136453,0.0019980533412757855,5.30996338437218,4.218125937495665
105,0.12796176949410362,0.004176586929965819,10.293278016578245,0.535885408615839,9.555542914046,0.0034681663446505793,5.253670542508647,4.434549924310577
106,0.9382332220652114,0.032039982142735346,10.346858454814265,0.5452957507149633,9.45290005618261,0.025817334208893584,5.3443335873680935,4.375203246486538
107,0.19351555891559424,0.006680309818756874,10.436849566941287,0.5444397193079056,9.54387986766177,0.005491803615607623,5.292654231801225,4.229740334239284
108,0.09297102455605653,0.00318833176784107,10.375375165784725,0.545105861258657,9.459237183896331,0.002590436337663203,5.289938003600277,4.344719801185284
109,0.08145553530596443,0.002854984578113378,10.52044207645532,0.5469552452497597,9.496460578955828,0.0023512925155750883,5.247044821270594,4.203119171659184
110,0.07450058897568686,0.002349243944904805,10.510864990462995,0.5449553055156755,9.323989404031686,0.0019423157442059829,5.279957773524447,4.728937826351626
111,0.0870864616091541,0.0028724372693226968,10.369241571191429,0.5417117616164872,9.523650064719838,0.0023690701687383874,5.304541795304165,4.4152899117781095
112,0.07082597965115611,0.0024775804267946747,10.454884075854682,0.5440583541043031,9.5024008895642,0.002015019774708893,5.326057931655984,4.2241235808409385
113,0.0864717552316546,0.0030322950054261946,10.490223696474597,0.5451620942802506,9.475673732419889,0.002465794942248157,5.319896785494234,4.229466518447906
114,0.23950288324682598,0.0079878184511204,10.40281093241161,0.5462911998633714,9.46466267834951,0.006527330163856024,5.319459379555699,4.426921801790189
115,0.06829711669199823,0.0024949427691833416,10.634795581012845,0.5512237568207139,9.433616237461168,0.0020108155460426104,5.337491576831421,4.112468879365838
116,0.6289821805124576,0.022265425778710914,10.548670070298199,0.5472465947318146,9.446498351458851,0.018050822655971,5.323252978866771,4.216049119465681
117,0.07100805101531775,0.002545450260114839,10.347537837188323,0.5464769768302489,9.583893633416384,0.002062757860094085,5.3184775850977015,4.099405476465243
118,0.08862967797301113,0.0031924887968615675,10.474045018640306,0.5482081155668925,9.417863485684506,0.002529706622641945,5.390482576450213,4.211476611882342
119,0.05557896118461089,0.0019830068202578433,10.427942080763867,0.5546679456248665,9.44802132287907,0.0015918427346372451,5.317792117814188,4.218389690440401
120,0.22616265719466047,0.008086788990339776,10.52763941727446,0.5463301847796053,9.517330102904507,0.006615459790276202,5.283146050849639,4.122699087808757
121,0.07098956691696534,0.002438047571406906,10.429716810657755,0.5449099644990578,9.489805119063961,0.001979939299159274,5.349697280062648,4.301498182877239
122,0.07277351150779601,0.0025328696950570237,10.58015951444783,0.5453584993288291,9.42644991858128,0.0020568650891078593,5.338723417774566,4.282100396195285
123,0.04121918048595744,0.001412121466432985,10.46242306633321,0.5497480913190478,9.433499453188043,0.0011442400955177497,5.337654464740928,4.354918454000691
124,0.09410407226697834,0.003363491117617751,10.539787586946138,0.5453056994552911,9.467778724614533,0.0027294941945602965,5.30965106940204,4.167426448666493
125,0.7525598543935083,0.02479046823390683,10.369357068980637,0.5442026289395463,9.434771870502711,0.020271101988461854,5.291733530546884,4.504775140602453
126,0.1176751846218052,0.004131945243611269,10.427189599322315,0.5516425944862592,9.506333740688065,0.003347855352930803,5.332458540908046,4.216212160723699
127,0.8144233719183794,0.02820560807148739,10.240601644769505,0.5439240718590224,9.544654290008406,0.02269990381116463,5.351965436693605,4.269718390536755
128,0.42107808660755264,0.01531105185113517,10.386033892104829,0.5441714949064989,9.660955651903572,0.012538947088734813,5.2919203161284285,3.9802081574221577
129,0.12136923663113379,0.004239439891446173,10.448898638357404,0.5439555306297018,9.518573819933675,0.0034773165059807823,5.269079106371114,4.211377087784435
130,0.6902688051797654,0.023857721204327432,10.285943733556909,0.5438594316343699,9.548580250762251,0.019345820179723364,5.323101143538521,4.259764587112377
131,0.5395973059917274,0.019610232800895622,10.455099762404162,0.5461595071471801,9.559917280412888,0.0158908521911383,5.3262020792554114,4.054775637927304
132,0.6133655180398981,0.021308871343705873,10.345831195963177,0.5445506129500038,9.529973648189985,0.01730038764671524,5.318547925237253,4.245715193977529
133,0.44848489413124865,0.015442819619923968,10.328515481918256,0.5448035767193674,9.495708168739132,0.012469851742073075,5.34007731617144,4.31165536747601
134,0.594320072521872,0.019910112663622588,10.424944480786545,0.5460952927606385,9.377779135625058,0.01608103754667493,5.3353324063564065,4.493009197543688
135,0.6768879060615368,0.024073004814554436,10.55814560995097,0.5475715073178894,9.44627509643165,0.019498751208446945,5.3255925284862,4.199654162482578
136,0.10166911661639647,0.003536717957379191,10.449667832549503,0.5450715430990172,9.511862064428897,0.0028896884814973533,5.30414393243018,4.232545599650085
137,0.07829126947615171,0.0026907048964076702,10.52909324249125,0.5447774613182208,9.464025415378835,0.0022044046260442833,5.306376265463458,4.298072862538768
138,0.012384395235940381,0.00042972085589935267,10.444026473130103,0.5451732011032578,9.480333724991727,0.0003499621214039616,5.30003188207797,4.271871787838855
139,0.1562225736804933,0.005623170950011541,10.603922116902536,0.5463850814251958,9.469014349542771,0.004574937972880815,5.308452978814093,4.129792541496181
140,0.19732530818551172,0.0064172985990025135,10.23048784279866,0.545159556088888,9.515745697247828,0.005213863462516095,5.369186668743303,4.510282176088576
141,0.09453853502886861,0.0033531042995149484,10.44822831346045,0.5470849014523396,9.46286102398033,0.0027058576266197885,5.3181431942157475,4.217853343632476
142,0.054498560709651644,0.0019411778371679644,10.613393379178351,0.5482093390588219,9.398189637436897,0.0015608684798763442,5.360760660803214,4.230210668479338
143,0.05956883672786006,0.002090657772093955,10.428557141217372,0.544750400776413,9.531247446584047,0.0016994648895839533,5.336653890028326,4.193470307325253
144,0.09944734814159494,0.0034633592419039843,10.513697315195632,0.5444979776184125,9.410560808824593,0.00281907950420263,5.266269303276317,4.307149454831016
145,0.17860147521139585,0.006387362482696325,10.525069155635235,0.5475039243171218,9.483171261483742,0.0051764477437346535,5.326435646851992,4.15619331069675
146,0.0947847572956968,0.0033054141119319997,10.486577497532137,0.5495923679916399,9.42113828657147,0.0026852000129873634,5.279970662952659,4.300040283782094
147,0.41480211354323215,0.013647820514462979,10.236363068908055,0.5425320427782139,9.505522982566587,0.01114153953729487,5.299633096899872,4.474042181666696
148,0.32558211393119363,0.011156540960287991,10.179866494483479,0.5429671656508357,9.565761263272861,0.008990393275027212,5.348097561937332,4.299351782206356
149,0.31151033965784886,0.010407385970089928,10.172659902444828,0.5425585343747573,9.531300653124363,0.0084158633099446,5.334848703985438,4.416245062855306
150,0.6174045268108472,0.022293978120094496,10.673100946768079,0.5488066948802963,9.428346779176687,0.018100204381398702,5.3174478645302745,4.142731508545942
151,0.3956330419995331,0.012668893801383571,10.364737007017316,0.5410941962947673,9.544513844556384,0.010714649908008135,5.1731559684094375,4.4865877006043995
152,0.551764910771128,0.019695064809512657,10.629737459685941,0.5483119970034516,9.422951588785052,0.015980497487157127,5.319301867747151,4.193184912035438
153,0.12628960780690002,0.004431221557746111,10.579981505088234,0.5435085113923359,9.497636889625795,0.0036487504357332755,5.2868282185798545,4.185880444440059
154,0.4492761373758703,0.01581034944495494,10.309118143870563,0.5449876262885865,9.5273328339611,0.012693410417892518,5.36086379520045,4.218715757470935
155,0.11723617662115159,0.004069365744595694,10.500195700181324,0.5437569807488387,9.477444469641746,0.0033099613655292173,5.341018033145837,4.261975667957785
156,0.025241198984538984,0.0010267303082536192,10.288674953396676,0.5438991267343601,10.0325848960189,0.0008567460248645059,5.162940913653907,3.4106438272465645
157,0.08897939350978708,0.0032075631759250394,10.366531353833407,0.5447688719870921,9.578455803513744,0.0025959649015392136,5.319492671585635,4.082933560279901
158,0.07594528908605136,0.0026470212272602,10.53731216112837,0.5487201848090575,9.540187152791928,0.002178709490371106,5.315142228512925,4.179959300970862
159,0.6483870589480657,0.02358368487742098,10.55198939373335,0.548038809319694,9.47176136225602,0.018988227716133444,5.347335817646218,4.109873995892124
160,0.11814961086664136,0.004214955707745622,10.491696804352172,0.5462665114430901,9.467177099570149,0.0033903699318625024,5.351929321507995,4.189407918096646
161,0.6171508713412039,0.020464635861486447,10.340037278679901,0.5447465168777479,9.418344260563348,0.01657191063966467,5.326336561876635,4.508338094501396
162,0.013033509097255475,0.0004629354566144986,10.497964476872442,0.5471972409219531,9.448732385376259,0.0003751444308803412,5.292607787363707,4.212360811100127
163,0.39714987070727664,0.013310403007628098,10.228273360114828,0.5433440473626026,9.502196216892699,0.010760156472897348,5.3355230795205415,4.419387067107273
164,0.12434020870017311,0.004406357407875359,10.476740770725131,0.547848190570706,9.509288717287992,0.003582474323962961,5.331762088925072,4.16900616914284
165,0.061814757910032034,0.0020996818199180934,10.596035189790834,0.5479879950306358,9.385655311670659,0.001719180213085002,5.2960412407495445,4.394117768669491
166,0.40948196701486544,0.014237194130000266,10.430831947116356,0.5467520882843184,9.467809301740838,0.011527261559046476,5.328096349546482,4.281299186746864
167,0.06206718976088384,0.00206614444805963,10.419646830121893,0.5458952912854573,9.381139621358505,0.0016637898976800325,5.373496046709904,4.515049093711438
168,0.07229391248988024,0.002564729807167673,10.544073646409322,0.548141739731511,9.4664052695248,0.0020855403662013664,5.303741192388758,4.193358984210278
169,0.3107855999440815,0.01096126712430446,10.408259443356556,0.5456417503962155,9.512668072109056,0.008872131661056794,5.330426863438601,4.199759257298327
170,0.0969538025688108,0.0034054271819164163,10.56249970211451,0.5489315535356317,9.483246311240672,0.002769167642356477,5.358493929187774,4.20556615150482
171,0.12517039717010528,0.004437408182400314,10.42651748644933,0.543931518231605,9.492770347094222,0.0035792885193964177,5.333530814342308,4.199319943627516
172,0.3920346023616494,0.013800347969432978,10.386198239252261,0.5452734885897185,9.524965868424799,0.011178041831122143,5.32782229524973,4.199635603266419
173,0.02298406327893794,0.0007769286719966808,10.347964927832818,0.5476271444688535,9.42489227980782,0.000625332720765447,5.3481758008575,4.43585791003926
174,0.1351128960144139,0.004740335661669168,10.452738173182059,0.547300595893005,9.488455569566376,0.003878468117453153,5.253257886054403,4.224357593402419
175,0.09648122906484466,0.003458109846882407,10.396774772420704,0.5467434721771607,9.516057020480263,0.002778011796429333,5.351578475002088,4.1518257294451315
176,0.11583091744246023,0.0040500997740987995,10.524659480246273,0.5433583087060873,9.48111224741616,0.0033054285733462732,5.318940697881073,4.220805351393485
177,0.14301690451572246,0.005012723710836007,10.42198149075896,0.5430661627299448,9.624746152858506,0.0041479687315315724,5.273575377436439,4.1123321046464625
178,0.5914415593520308,0.020781153822365513,10.320088951676203,0.5446546734228495,9.547066900250211,0.016786599533908323,5.3381064059908665,4.201645731549387
179,0.3657027808045917,0.012830858375053635,10.674313579431143,0.5486985410220043,9.370878271853233,0.010435902557105345,5.310115771996367,4.285623831411685
180,0.054227387580874836,0.0019501824938507604,10.461537381651425,0.547579749101518,9.357337710235855,0.0015402540423954858,5.361617070936684,4.274879135305157
181,0.050009195152600425,0.00190050355847144,10.53063136513305,0.5478114997823288,9.59349366344414,0.0015356680737261647,5.321496870526698,3.8807517353412853
182,0.5535731206848536,0.018662420152435237,10.337226748523603,0.5452591544052372,9.431611740610592,0.015063961489505553,5.330538326280855,4.440256427492643
183,0.6837355015226356,0.023676947881690773,10.375498496057622,0.5459863256575203,9.450338438177297,0.019011273373014326,5.358090999608478,4.325824760169776
184,0.6787168610495898,0.02264045690564406,10.203466705114135,0.5435993372789749,9.477813061526895,0.018198354385158783,5.354948305662738,4.466528868461686
185,0.24777840628678757,0.008959768374779216,10.631088380185364,0.5481733006791667,9.461405783862036,0.007279194988969116,5.317986380799475,4.117753657610541
186,0.031894998555958017,0.001112258453605814,10.314052198532037,0.5387776866158088,9.5369186413653,0.0008897120562593995,5.415414389268591,4.242492482217153
187,0.05525029091928233,0.0019554025040158214,10.474988574711771,0.5446248664085399,9.51593623105998,0.001585608318769955,5.35090187476368,4.171405632074174
188,0.20460786044831697,0.007243529542210107,10.487390385611263,0.5464350795456084,9.526868106348312,0.0058727395896289,5.365675780638529,4.159174110146498
189,0.07509733310627614,0.00263064247639929,10.444542230048622,0.5464869739980309,9.442765638134887,0.0021383374588286623,5.2633608390047755,4.273535045226907
190,0.4871222284156018,0.0166360334922284,10.54735783091786,0.5473837375846721,9.368592152906182,0.01348936323382328,5.3216072144877025,4.406399795648953
191,0.07852621515878876,0.0028598409132030884,10.553533585735556,0.5477898386486523,9.499314288491203,0.002322237063500833,5.302515146725985,4.078367651550841
192,0.07751602252288733,0.002739208506446852,10.468693459996475,0.5472191756244504,9.440589313180618,0.0022051916403307637,5.33570229178918,4.246450870084568
193,0.1002485318983505,0.0033806406187222035,10.061488684484893,0.5430066201932378,9.643362996134849,0.00272080283552926,5.38002441013564,4.318853707169625
194,0.19369182236683136,0.006730347092306505,10.323558315504947,0.5335102133614119,9.465205351661853,0.005395257415130723,5.333491677259835,4.314689090762625
195,0.11639057201842713,0.004158067634815547,10.537976107489845,0.5472714590651139,9.47753576368959,0.003364704285105979,5.34270239936612,4.1619854411477775
196,0.10590155915187933,0.003836363443404738,10.517377436922581,0.5532009514713012,9.504351967995348,0.0031132040072633857,5.304922285563934,4.098524392743238
